ADTN,ADTRAN Inc,20180117,BRIEF-ADTRAN Q4 LOSS PER SHARE $0.23 ,* ADTRAN  INC. REPORTS EARNINGS FOR THE FOURTH QUARTER 2017 AND DECLARES QUARTERLY CASH DIVIDEND,topStory
DTUS,iPath US Treasury 2-year Bear ETN,20180117,Barclays to cut 100 senior jobs at its investment bank - source ,LONDON  Jan 17 Britain's Barclays is to cut 100 senior roles from its investment banking division  a source familiar with the matter said on Wednesday.,normal
DTUS,iPath US Treasury 2-year Bear ETN,20180117,MOVES-Barclays expands role of McLeland to run treasury ,LONDON  Jan 17 (IFR) - Barclays has expanded the responsibilities of Kathryn McLeland to running treasury and investor relations as part of an internal reorganisation  according to people familiar with the matter.,normal
DTUS,iPath US Treasury 2-year Bear ETN,20180117,U.S. charges former Barclays forex trader with fraud ,LONDON  Jan 17 The U.S. Department of Justice (DoJ) has charged a former Barclays foreign exchange trader over his alleged role in a scheme to defraud a client of the bank  the DoJ said.,normal
DTUL,iPath US Treasury 2-year Bull ETN,20180117,U.S. charges Barclays forex trader with fraud ,LONDON/NEW YORK The U.S. Department of Justice (DoJ) on Tuesday charged a Barclays foreign exchange trader based in New York over his alleged role in a scheme to defraud a client of the bank  the DoJ said.,topStory
DTUL,iPath US Treasury 2-year Bull ETN,20180117,UPDATE 2-U.S. charges Barclays forex trader with fraud ,* Second former forex head to be charged in U.S. (Adds plea and bail from hearing  comment from Bogucki's lawyer),normal
DTUL,iPath US Treasury 2-year Bull ETN,20180117,Barclays to cut up to 100 senior jobs at its investment bank: source ,LONDON Britain's Barclays  is axing up to 100 jobs at its investment bank  a source familiar with the matter said on Wednesday  following another set of disappointing results from the division in the third quarter.,normal
DTUL,iPath US Treasury 2-year Bull ETN,20180117,UPDATE 1-Barclays to cut up to 100 senior jobs at its investment bank - source ,LONDON  Jan 17 Britain's Barclays is axing up to 100 jobs at its investment bank  a source familiar with the matter said on Wednesday  following another set of disappointing results from the division in the third quarter.,normal
DTUL,iPath US Treasury 2-year Bull ETN,20180117,Barclays to cut 100 senior jobs at its investment bank - source ,LONDON  Jan 17 Britain's Barclays is to cut 100 senior roles from its investment banking division  a source familiar with the matter said on Wednesday.,normal
DTUL,iPath US Treasury 2-year Bull ETN,20180117,MOVES-Barclays expands role of McLeland to run treasury ,LONDON  Jan 17 (IFR) - Barclays has expanded the responsibilities of Kathryn McLeland to running treasury and investor relations as part of an internal reorganisation  according to people familiar with the matter.,normal
DTUL,iPath US Treasury 2-year Bull ETN,20180117,U.S. charges former Barclays forex trader with fraud ,LONDON  Jan 17 The U.S. Department of Justice (DoJ) has charged a former Barclays foreign exchange trader over his alleged role in a scheme to defraud a client of the bank  the DoJ said.,normal
DFVS,iPath US Treasury 5-year Bear ETN,20180117,U.S. charges Barclays forex trader with fraud ,LONDON/NEW YORK The U.S. Department of Justice (DoJ) on Tuesday charged a Barclays foreign exchange trader based in New York over his alleged role in a scheme to defraud a client of the bank  the DoJ said.,topStory
DFVS,iPath US Treasury 5-year Bear ETN,20180117,UPDATE 2-U.S. charges Barclays forex trader with fraud ,* Second former forex head to be charged in U.S. (Adds plea and bail from hearing  comment from Bogucki's lawyer),normal
DFVS,iPath US Treasury 5-year Bear ETN,20180117,Barclays to cut up to 100 senior jobs at its investment bank: source ,LONDON Britain's Barclays  is axing up to 100 jobs at its investment bank  a source familiar with the matter said on Wednesday  following another set of disappointing results from the division in the third quarter.,normal
DFVS,iPath US Treasury 5-year Bear ETN,20180117,UPDATE 1-Barclays to cut up to 100 senior jobs at its investment bank - source ,LONDON  Jan 17 Britain's Barclays is axing up to 100 jobs at its investment bank  a source familiar with the matter said on Wednesday  following another set of disappointing results from the division in the third quarter.,normal
DFVS,iPath US Treasury 5-year Bear ETN,20180117,Barclays to cut 100 senior jobs at its investment bank - source ,LONDON  Jan 17 Britain's Barclays is to cut 100 senior roles from its investment banking division  a source familiar with the matter said on Wednesday.,normal
DFVS,iPath US Treasury 5-year Bear ETN,20180117,MOVES-Barclays expands role of McLeland to run treasury ,LONDON  Jan 17 (IFR) - Barclays has expanded the responsibilities of Kathryn McLeland to running treasury and investor relations as part of an internal reorganisation  according to people familiar with the matter.,normal
DFVS,iPath US Treasury 5-year Bear ETN,20180117,U.S. charges former Barclays forex trader with fraud ,LONDON  Jan 17 The U.S. Department of Justice (DoJ) has charged a former Barclays foreign exchange trader over his alleged role in a scheme to defraud a client of the bank  the DoJ said.,normal
DFVL,iPath US Treasury 5-year Bull ETN,20180117,U.S. charges Barclays forex trader with fraud ,LONDON/NEW YORK The U.S. Department of Justice (DoJ) on Tuesday charged a Barclays foreign exchange trader based in New York over his alleged role in a scheme to defraud a client of the bank  the DoJ said.,topStory
DFVL,iPath US Treasury 5-year Bull ETN,20180117,UPDATE 2-U.S. charges Barclays forex trader with fraud ,* Second former forex head to be charged in U.S. (Adds plea and bail from hearing  comment from Bogucki's lawyer),normal
DFVL,iPath US Treasury 5-year Bull ETN,20180117,Barclays to cut up to 100 senior jobs at its investment bank: source ,LONDON Britain's Barclays  is axing up to 100 jobs at its investment bank  a source familiar with the matter said on Wednesday  following another set of disappointing results from the division in the third quarter.,normal
DFVL,iPath US Treasury 5-year Bull ETN,20180117,UPDATE 1-Barclays to cut up to 100 senior jobs at its investment bank - source ,LONDON  Jan 17 Britain's Barclays is axing up to 100 jobs at its investment bank  a source familiar with the matter said on Wednesday  following another set of disappointing results from the division in the third quarter.,normal
DFVL,iPath US Treasury 5-year Bull ETN,20180117,Barclays to cut 100 senior jobs at its investment bank - source ,LONDON  Jan 17 Britain's Barclays is to cut 100 senior roles from its investment banking division  a source familiar with the matter said on Wednesday.,normal
DFVL,iPath US Treasury 5-year Bull ETN,20180117,MOVES-Barclays expands role of McLeland to run treasury ,LONDON  Jan 17 (IFR) - Barclays has expanded the responsibilities of Kathryn McLeland to running treasury and investor relations as part of an internal reorganisation  according to people familiar with the matter.,normal
DFVL,iPath US Treasury 5-year Bull ETN,20180117,U.S. charges former Barclays forex trader with fraud ,LONDON  Jan 17 The U.S. Department of Justice (DoJ) has charged a former Barclays foreign exchange trader over his alleged role in a scheme to defraud a client of the bank  the DoJ said.,normal
FLAT,iPath US Treasury Flattener ETN,20180117,U.S. charges Barclays forex trader with fraud ,LONDON/NEW YORK The U.S. Department of Justice (DoJ) on Tuesday charged a Barclays foreign exchange trader based in New York over his alleged role in a scheme to defraud a client of the bank  the DoJ said.,topStory
FLAT,iPath US Treasury Flattener ETN,20180117,UPDATE 2-U.S. charges Barclays forex trader with fraud ,* Second former forex head to be charged in U.S. (Adds plea and bail from hearing  comment from Bogucki's lawyer),normal
FLAT,iPath US Treasury Flattener ETN,20180117,Barclays to cut up to 100 senior jobs at its investment bank: source ,LONDON Britain's Barclays  is axing up to 100 jobs at its investment bank  a source familiar with the matter said on Wednesday  following another set of disappointing results from the division in the third quarter.,normal
FLAT,iPath US Treasury Flattener ETN,20180117,UPDATE 1-Barclays to cut up to 100 senior jobs at its investment bank - source ,LONDON  Jan 17 Britain's Barclays is axing up to 100 jobs at its investment bank  a source familiar with the matter said on Wednesday  following another set of disappointing results from the division in the third quarter.,normal
FLAT,iPath US Treasury Flattener ETN,20180117,Barclays to cut 100 senior jobs at its investment bank - source ,LONDON  Jan 17 Britain's Barclays is to cut 100 senior roles from its investment banking division  a source familiar with the matter said on Wednesday.,normal
FLAT,iPath US Treasury Flattener ETN,20180117,MOVES-Barclays expands role of McLeland to run treasury ,LONDON  Jan 17 (IFR) - Barclays has expanded the responsibilities of Kathryn McLeland to running treasury and investor relations as part of an internal reorganisation  according to people familiar with the matter.,normal
FLAT,iPath US Treasury Flattener ETN,20180117,U.S. charges former Barclays forex trader with fraud ,LONDON  Jan 17 The U.S. Department of Justice (DoJ) has charged a former Barclays foreign exchange trader over his alleged role in a scheme to defraud a client of the bank  the DoJ said.,normal
DLBS,iPath US Treasury Long Bond Bear ETN,20180117,U.S. charges Barclays forex trader with fraud ,LONDON/NEW YORK The U.S. Department of Justice (DoJ) on Tuesday charged a Barclays foreign exchange trader based in New York over his alleged role in a scheme to defraud a client of the bank  the DoJ said.,topStory
DLBS,iPath US Treasury Long Bond Bear ETN,20180117,UPDATE 2-U.S. charges Barclays forex trader with fraud ,* Second former forex head to be charged in U.S. (Adds plea and bail from hearing  comment from Bogucki's lawyer),normal
DLBS,iPath US Treasury Long Bond Bear ETN,20180117,Barclays to cut up to 100 senior jobs at its investment bank: source ,LONDON Britain's Barclays  is axing up to 100 jobs at its investment bank  a source familiar with the matter said on Wednesday  following another set of disappointing results from the division in the third quarter.,normal
DLBS,iPath US Treasury Long Bond Bear ETN,20180117,UPDATE 1-Barclays to cut up to 100 senior jobs at its investment bank - source ,LONDON  Jan 17 Britain's Barclays is axing up to 100 jobs at its investment bank  a source familiar with the matter said on Wednesday  following another set of disappointing results from the division in the third quarter.,normal
DLBS,iPath US Treasury Long Bond Bear ETN,20180117,Barclays to cut 100 senior jobs at its investment bank - source ,LONDON  Jan 17 Britain's Barclays is to cut 100 senior roles from its investment banking division  a source familiar with the matter said on Wednesday.,normal
DLBS,iPath US Treasury Long Bond Bear ETN,20180117,MOVES-Barclays expands role of McLeland to run treasury ,LONDON  Jan 17 (IFR) - Barclays has expanded the responsibilities of Kathryn McLeland to running treasury and investor relations as part of an internal reorganisation  according to people familiar with the matter.,normal
DLBS,iPath US Treasury Long Bond Bear ETN,20180117,U.S. charges former Barclays forex trader with fraud ,LONDON  Jan 17 The U.S. Department of Justice (DoJ) has charged a former Barclays foreign exchange trader over his alleged role in a scheme to defraud a client of the bank  the DoJ said.,normal
STPP,iPath US Treasury Steepener ETN,20180117,U.S. charges Barclays forex trader with fraud ,LONDON/NEW YORK The U.S. Department of Justice (DoJ) on Tuesday charged a Barclays foreign exchange trader based in New York over his alleged role in a scheme to defraud a client of the bank  the DoJ said.,topStory
STPP,iPath US Treasury Steepener ETN,20180117,UPDATE 2-U.S. charges Barclays forex trader with fraud ,* Second former forex head to be charged in U.S. (Adds plea and bail from hearing  comment from Bogucki's lawyer),normal
STPP,iPath US Treasury Steepener ETN,20180117,Barclays to cut up to 100 senior jobs at its investment bank: source ,LONDON Britain's Barclays  is axing up to 100 jobs at its investment bank  a source familiar with the matter said on Wednesday  following another set of disappointing results from the division in the third quarter.,normal
STPP,iPath US Treasury Steepener ETN,20180117,UPDATE 1-Barclays to cut up to 100 senior jobs at its investment bank - source ,LONDON  Jan 17 Britain's Barclays is axing up to 100 jobs at its investment bank  a source familiar with the matter said on Wednesday  following another set of disappointing results from the division in the third quarter.,normal
STPP,iPath US Treasury Steepener ETN,20180117,Barclays to cut 100 senior jobs at its investment bank - source ,LONDON  Jan 17 Britain's Barclays is to cut 100 senior roles from its investment banking division  a source familiar with the matter said on Wednesday.,normal
STPP,iPath US Treasury Steepener ETN,20180117,MOVES-Barclays expands role of McLeland to run treasury ,LONDON  Jan 17 (IFR) - Barclays has expanded the responsibilities of Kathryn McLeland to running treasury and investor relations as part of an internal reorganisation  according to people familiar with the matter.,normal
STPP,iPath US Treasury Steepener ETN,20180117,U.S. charges former Barclays forex trader with fraud ,LONDON  Jan 17 The U.S. Department of Justice (DoJ) has charged a former Barclays foreign exchange trader over his alleged role in a scheme to defraud a client of the bank  the DoJ said.,normal
ITRI,Itron Inc,20180117,BRIEF-Itron Prices Offering Of Additional $100 Mln 5.000% Senior Notes Due 2026 ,* ITRON  INC. PRICES OFFERING OF ADDITIONAL $100 MILLION OF 5.000% SENIOR NOTES DUE 2026,topStory
ITRI,Itron Inc,20180117,BRIEF-Itron Announces Proposed Offering Of Additional $100 Mln Of 5.000% Senior Notes Due 2026 ,* ITRON  INC. ANNOUNCES PROPOSED OFFERING OF ADDITIONAL $100 MILLION OF 5.000% SENIOR NOTES DUE 2026,normal
JACK,Jack In The Box Inc,20180117,Papa John's CFO to leave for same role at Jack in the Box ,Papa John's International Inc  said on Tuesday Chief Financial Officer Lance Tucker would leave the pizza chain operator in March to take up the same position at restaurant chain operator Jack in the Box Inc .,topStory
KRNT,Kornit Digital Ltd,20180117,BRIEF-Kornit Digital Sees Q4 Revenue Between $29 Mln To $32 Mln ‍​ ,* KORNIT DIGITAL SEES Q4 REVENUE BETWEEN $29 MILLION TO $32 MILLION ‍​,topStory
KTOS,Kratos Defense & Security Solutions Inc,20180117,BRIEF-Kratos Receives $10.5 Million Task Order ,Jan 17 Kratos Defense And Security Solutions Inc :,topStory
LPTH,LightPath Technologies Inc,20180117,BRIEF-Lightpath Technologies Enters Into Securities Purchase Agreement With Joseph Menaker & Mark Lifshotz ,* LIGHTPATH TECHNOLOGIES- ON JAN 16  CO ENTERED INTO NOTE SATISFACTION & SECURITIES PURCHASE AGREEMENT WITH JOSEPH MENAKER & MARK LIFSHOTZ - SEC FILING,topStory
MLNX,Mellanox Technologies Ltd,20180117,Starboard to nominate nine candidates to Mellanox board ,Jan 17 Activist hedge fund Starboard Value LP has started a proxy fight on Wednesday for control of Mellanox Technologies Ltd  calling the Israeli chipmaker deeply undervalued.,topStory
MSFT,Microsoft Corporation,20180117,US STOCKS SNAPSHOT-Wall St opens higher as tech stocks gain ,Jan 17 Wall Street's main indexes opened higher on Wednesday  led by gains in technology stocks including Microsoft and IBM.,topStory
NURO,NeuroMetrix Inc,20180117,BRIEF-Neurometrix  Glaxosmithkline Announce Collaboration To Develop Quell Wearable Pain Relief Technology ,* NEUROMETRIX AND GLAXOSMITHKLINE CONSUMER HEALTHCARE ANNOUNCE STRATEGIC COLLABORATION TO DEVELOP AND EXPAND ACCESS TO QUELL WEARABLE PAIN RELIEF TECHNOLOGY,topStory
NVEC,NVE Corporation,20180117,BRIEF-NVE Corp Qtrly Earnings Per Share $0.74 ,* NVE CORP - TOTAL REVENUE FOR Q3 OF FISCAL 2018 DECREASED 1% TO $7.36 MILLION FROM $7.46 MILLION IN THE PRIOR-YEAR QUARTER Source text: (http://bit.ly/2rcW99E) Further company coverage:,topStory
OBCI,Ocean Bio-Chem Inc,20180117,BRIEF-Ocean Bio-Chem Q4 2017 Sales Of $9 Mln ,* OCEAN BIO-CHEM  INC. REPORTS RECORD 2017 & FOURTH QUARTER 2017 NET SALES AND PROSPECTS FOR 2018,topStory
ONTX,Onconova Therapeutics Inc,20180117,BRIEF-Onconova Says Moving Forward With Pivotal Late-Stage Trial ,* ONCONOVA MOVING FORWARD WITH PHASE 3 INSPIRE PIVOTAL TRIAL WITH INCREASED SAMPLE SIZE FOLLOWING PROMISING INTERIM ANALYSIS,topStory
OPGN,OpGen Inc,20180117,BRIEF-OpGen ‍Will Implement 1-For-25 Reverse Stock Split Of Common Stock​ ,* OPGEN INC - ‍WILL IMPLEMENT A 1-FOR-25 REVERSE STOCK SPLIT OF ITS COMMON STOCK​ Source text for Eikon: Further company coverage:,topStory
ORBK,Orbotech Ltd,20180117,BRIEF-Orbotech Says Sees Q4 Revenue About $256 Million ,* ORBOTECH ANNOUNCES PRELIMINARY FOURTH QUARTER AND FISCAL YEAR 2017 RESULTS; UPDATES 2018 GUIDANCE WITH SPECIFIC REVENUE OUTLOOK FOR THE FIRST HALF OF 2018,topStory
OSIS,OSI Systems Inc,20180117,BRIEF-OSI Systems Receives $21 Million Order For Rtt Hold Baggage Screening Systems ,* OSI SYSTEMS RECEIVES $21 MILLION ORDER FOR RTT® HOLD BAGGAGE SCREENING SYSTEMS,topStory
PZZA,Papa John&#39;s International Inc,20180117,Papa John's CFO to leave for same role at Jack in the Box ,Papa John's International Inc  said on Tuesday Chief Financial Officer Lance Tucker would leave the pizza chain operator in March to take up the same position at restaurant chain operator Jack in the Box Inc .,topStory
PRTK,Paratek Pharmaceuticals Inc ,20180117,BRIEF-Paratek Announces $50.0 Mln Public Offering Of Common Stock ,* PARATEK PHARMACEUTICALS INC - COMMENCED A REGISTERED UNDERWRITTEN PUBLIC OFFERING OF $50.0 MILLION OF ITS SHARES OF COMMON STOCK Source text for Eikon: Further company coverage:,topStory
PESI,Perma-Fix Environmental Services Inc,20180117,BRIEF-PESI To Cooperate With Italy's ENEA ,* SAID ON TUESDAY THAT PERMA FIX ENVIRONMENTAL SERVICES  INC. (PESI) SIGNS A COOPERATION AGREEMENT WITH ITALIAN NATIONAL AGENCY FOR NEW TECHNOLOGIES  ENERGY AND SUSTAINABLE ECONOMIC DEVELOPMENT (ENEA),topStory
PLXS,Plexus Corp,20180117,BRIEF-Plexus Corp Reports Q1 GAAP Loss Of $2.93 Per Share ,* PLEXUS ANNOUNCES FISCAL FIRST QUARTER 2018 FINANCIAL RESULTS,topStory
PLXS,Plexus Corp,20180117,BRIEF-Plexus Q1 GAAP Loss Per Share $2.93 ,* PLEXUS ANNOUNCES FISCAL FIRST QUARTER 2018 FINANCIAL RESULTS,normal
PCOM,Points International Ltd,20180117,BRIEF-Points International 2017 Gross Profit And Adjusted EBITDA Expected To Be Near High End Of Prior Guidance ,* POINTS INTERNATIONAL LTD. REPORTS STRONG PRELIMINARY FULL YEAR 2017 FINANCIAL RESULTS,topStory
PTC,PTC Inc,20180117,BRIEF-PTC Q1 GAAP Earnings Per Share $0.12 ,* Q1 EARNINGS PER SHARE VIEW $0.30 -- THOMSON REUTERS I/B/E/S,topStory
QCOM,QUALCOMM Incorporated,20180117,UPDATE 3-FTC investigating Broadcom for antitrust practices ,Jan 17 The Federal Trade Commission (FTC) is investigating whether chipmaker Broadcom Ltd engaged in anticompetitive tactics in negotiations with customers  the company said on Wednesday.,topStory
QCOM,QUALCOMM Incorporated,20180117,BRIEF-Broadcom Says FTC Review Immaterial To Business  No Impact On Qualcomm Proposal ,* BROADCOM LTD SAYS "FTC REVIEW IS IMMATERIAL TO OUR BUSINESS  DOES NOT RELATE TO WIRELESS AND HAS NO IMPACT ON OUR PROPOSAL TO ACQUIRE QUALCOMM" Further company coverage:,normal
SAFM,Sanderson Farms Inc,20180117,U.S. faces oversupply of antibiotic-free chicken: Sanderson Farms ,CHICAGO Supplies of chicken raised without antibiotics are outstripping demand  a major U.S. poultry producer said on Tuesday  a sign of overproduction that could eat into processors' profits.,topStory
SAFM,Sanderson Farms Inc,20180117,REFILE-U.S. faces oversupply of antibiotic-free chicken -Sanderson Farms ,CHICAGO  Jan 16 Supplies of chicken raised without antibiotics are outstripping demand  a major U.S. poultry producer said on Tuesday  a sign of overproduction that could eat into processors' profits.,normal
PIXY,ShiftPixy Inc,20180117,BRIEF-Shiftpixy Inc Files For Non Timely 10-Q - SEC Filing‍​ ,* SHIFTPIXY INC FILES FOR NON TIMELY 10-Q - SEC FILING‍​ Source text: (http://bit.ly/2Baold6) Further company coverage:,topStory
SLM,SLM Corporation,20180117,BRIEF-SLM Corp Q4 Core Earnings Per Share $0.10 ,* - QTRLY ‍PRIVATE EDUCATION LOAN ORIGINATIONS OF $634 MILLION  UP 4 PERCENT.​,topStory
SLMBP,SLM Corporation,20180117,BRIEF-SLM Corp Q4 Core Earnings Per Share $0.10 ,* - QTRLY ‍PRIVATE EDUCATION LOAN ORIGINATIONS OF $634 MILLION  UP 4 PERCENT.​,topStory
SBBP,Strongbridge Biopharma plc,20180117,BRIEF-Strongbridge Announces Acquisition Of U.S.  Canadian Rights To Macrilen From Aeterna Zentaris ,* STRONGBRIDGE BIOPHARMA PLC ANNOUNCES ACQUISITION OF THE U.S. AND CANADIAN RIGHTS TO MACRILEN™ (MACIMORELIN) FROM AETERNA ZENTARIS,topStory
SBBP,Strongbridge Biopharma plc,20180117,BRIEF-Aeterna Zentaris Enters Licensing Agreement With Strongbridge For Macrilen In U.S.  Canada ,* AETERNA ZENTARIS ENTERS INTO LICENSING AND ASSIGNMENT AGREEMENT WITH STRONGBRIDGE FOR MACRILEN™ (MACIMORELIN) IN THE U.S. AND CANADA,normal
STKL,SunOpta Inc,20180117,BRIEF-EFSA Says Studying Cleopatra Hospital Offer To Buy Stake in Nozha International Hospital ,* RECEIVES MANDATORY PURHCASE OFFER FROM CLEOPATRA HOSPITAL TO BUY UPTO 7.2 MILLION SHARES OF NOZHA INTERNATIONAL HOSPITAL AT EGP 90 PER SHARE,topStory
CG,The Carlyle Group LP,20180117,Carlyle considering IPO to exit Turkey's Penti: sources ,ISTANBUL U.S. private equity firm Carlyle Group  is considering an initial public offering (IPO) of its minority holding in Turkish lingerie and swimsuit retailer Penti  three people familiar with the matter told Reuters.,topStory
CG,The Carlyle Group LP,20180117,Carlyle considering IPO to exit Turkey's Penti - sources ,ISTANBUL  Jan 17 U.S. private equity firm Carlyle Group is considering an initial public offering (IPO) of its minority holding in Turkish lingerie and swimsuit retailer Penti  three people familiar with the matter told Reuters.,normal
TCGP,The Carlyle Group LP,20180117,Carlyle considering IPO to exit Turkey's Penti: sources ,ISTANBUL U.S. private equity firm Carlyle Group  is considering an initial public offering (IPO) of its minority holding in Turkish lingerie and swimsuit retailer Penti  three people familiar with the matter told Reuters.,topStory
TCGP,The Carlyle Group LP,20180117,Carlyle considering IPO to exit Turkey's Penti - sources ,ISTANBUL  Jan 17 U.S. private equity firm Carlyle Group is considering an initial public offering (IPO) of its minority holding in Turkish lingerie and swimsuit retailer Penti  three people familiar with the matter told Reuters.,normal
FINL,The Finish Line Inc,20180117,BRIEF-Finish Line Declares Quarterly Cash Dividend Of $0.115 Per Share ,* FINISH LINE  - ‍BOARD DECLARED QUARTERLY CASH DIVIDEND OF $0.115 PER SHARE OF OUTSTANDING COMMON STOCK​,topStory
GT,The Goodyear Tire & Rubber Company,20180117,BRIEF-Goodyear Tire Says Preliminary Q4 Total Company Volume Up 2 Pct ,* GOODYEAR TIRE & RUBBER CO SAYS PRELIMINARY Q4 TOTAL COMPANY VOLUME UP 2% - PRESENTATION,topStory
TMUS,T-Mobile US Inc,20180117,BRIEF-T-Mobile US And Twentieth Century Fox Announce An Exclusive Partnership ,* T-MOBILE US INC - T-MOBILE AND TWENTIETH CENTURY FOX FILM TODAY ANNOUNCED AN EXCLUSIVE PARTNERSHIP Source text for Eikon: Further company coverage:,topStory
UNB,Union Bankshares Inc,20180117,BRIEF-Union Bankshares Reports Q4 EPS of $0.43 ,* UNION BANKSHARES ANNOUNCES FOURTH QUARTER ENDED DECEMBER 31  2017 EARNINGS AND QUARTERLY DIVIDEND PAYMENT,topStory
VIA,Viacom Inc,20180117,UPDATE 1-Shari Redstone explores adding new CBS directors -WSJ ,Jan 17 Shari Redstone  a controlling shareholder of CBS Corp  has discussed adding new directors to the CBS board as she renews her push to merge the company with Viacom Inc  The Wall Street Journal reported on Wednesday.,topStory
VIA,Viacom Inc,20180117,REFILE-Shari Redstone explores adding new CBS directors - WSJ ,Jan 17 Shari Redstone has discussed adding new directors to the board of CBS Corp  as she renews her push to merge the company with Viacom Inc  The Wall Street Journal reported Wednesday.,normal
VIAB,Viacom Inc,20180117,UPDATE 1-Shari Redstone explores adding new CBS directors -WSJ ,Jan 17 Shari Redstone  a controlling shareholder of CBS Corp  has discussed adding new directors to the CBS board as she renews her push to merge the company with Viacom Inc  The Wall Street Journal reported on Wednesday.,topStory
VIAB,Viacom Inc,20180117,REFILE-Shari Redstone explores adding new CBS directors - WSJ ,Jan 17 Shari Redstone has discussed adding new directors to the board of CBS Corp  as she renews her push to merge the company with Viacom Inc  The Wall Street Journal reported Wednesday.,normal
WAFD,Washington Federal Inc,20180117,BRIEF-Washington Federal Reports Quarterly Earnings Per Share $0.59 ,* NET INTEREST INCOME WAS $116 MILLION FOR QUARTER  AN INCREASE OF $12.6 MILLION OR 12.2% FROM SAME QUARTER IN PRIOR YEAR,topStory
WEN,Wendy&#39;s Company (The),20180117,BRIEF-Wendy's Completes $925 Mln Securitized Financing Facility ,* THE WENDY'S COMPANY COMPLETES $925 MILLION SECURITIZED FINANCING FACILITY Source text for Eikon: Further company coverage:,topStory
WWR,Westwater Resources Inc,20180117,BRIEF-Westwater Resources Provides Business Update ,* ‍CONFIRM RECEIPT OF $1.5 MILLION FROM LARAMIDE RESOURCES  LTD​ Source text for Eikon: Further company coverage:,topStory
DDD,3D Systems Corporation,20180117,BRIEF-3D Systems Corp  Stryker Announce Exclusive Distribution Partnership ,* 3D SYSTEMS - CO  STRYKER ANNOUNCED EXCLUSIVE DISTRIBUTION PARTNERSHIP FOR VSP & ANATOMICAL MODELS FOR CRANIOMAXILLOFACIAL SPECIALTY,topStory
MMM,3M Company,20180117,BRIEF-3M Submits 510(K) Application For 24-Minute Readout For Steam Sterilization Assurance ,* 3M SUBMITS 510(K) APPLICATION FOR 24-MINUTE READOUT FOR STEAM STERILIZATION ASSURANCE,topStory
ASIX,AdvanSix Inc,20180117,BRIEF-AdvanSix Reports Reduced Production Rates At Its Manufacturing Facilities ,* ADVANSIX REPORTS REDUCED PRODUCTION RATES AT ITS MANUFACTURING FACILITIES,topStory
AA,Alcoa Corporation,20180117,Alcoa misses estimate as Brazil drought hits production ,Aluminum producer Alcoa Corp's  profit and revenue both missed market estimates for the fourth quarter as a drought in Brazil hit bauxite production and higher power prices in Spain boosted expenses  the company said on Wednesday.,topStory
AA,Alcoa Corporation,20180117,UPDATE 1-Alcoa misses estimate as Brazil drought hits production ,Jan 17 Aluminum producer Alcoa Corp's profit and revenue both missed market estimates for the fourth quarter as a drought in Brazil hit bauxite production and higher power prices in Spain boosted expenses  the company said on Wednesday.,normal
AA,Alcoa Corporation,20180117,Alcoa reports bigger quarterly loss ,Jan 17 Aluminum producer Alcoa Corp reported a bigger quarterly loss on Wednesday  hurt by the closure and divestiture of some smelting assets.,normal
AA,Alcoa Corporation,20180117,BRIEF-Alcoa Corp Q4 Loss Per Share $1.06 ,* Q4 EARNINGS PER SHARE VIEW $1.26 -- THOMSON REUTERS I/B/E/S,normal
ALE,Allete Inc,20180117,BRIEF-Allete Clean Energy Buys Safe Harbor Wind Turbines From GE ,* ALLETE CLEAN ENERGY ADVANCES ITS GROWTH STRATEGY WITH PURCHASE OF SAFE HARBOR WIND TURBINES FROM GE,topStory
AMBR,Amber Road Inc,20180117,BRIEF-Royce & Associates LP Reports 6.74 Pct Passive Stake In Amber Road ,* ROYCE & ASSOCIATES LP REPORTS A 6.74 PERCENT PASSIVE STAKE IN AMBER ROAD INC AS OF DECEMBER 31  2017- SEC FILING Source text : ( http://bit.ly/2mGHZbz ) Further company coverage:,topStory
AXL,American Axle & Manufacturing Holdings Inc,20180117,BRIEF-American Axle & Manufacturing Holdings Sees 2018 Sales Of About $7 Billion ‍​ ,Jan 17 American Axle & Manufacturing Holdings Inc:,topStory
AMP,AMERIPRISE FINANCIAL SERVICES INC,20180117,BRIEF-Ameriprise Financial Estimates Tax Law to have $320 Mln impact in Q4 Earnings ,* AMERIPRISE FINANCIAL SAYS ESTIMATES THAT TAX LEGISLATION TO RESULT IN AN "UNFAVORABLE IMPACT" OF $320 MILLION IN ITS Q4 EARNINGS-SEC FILING Source text: (http://bit.ly/2EQLxPE) Further company coverage:,topStory
AM,Antero Midstream Partners LP,20180117,BRIEF-Antero Midstream Forecasts 2018 Net Income Of $435 Mln To $480 Mln ,* ANTERO MIDSTREAM AND AMGP HOST ANALYST DAY  ANNOUNCE 2018 GUIDANCE AND LONG-TERM TARGETS AND PROVIDE 2017 UPDATE,topStory
AR,Antero Resources Corporation,20180117,BRIEF-Antero Resources Hosts Analyst Day ,* ANTERO RESOURCES HOSTS ANALYST DAY  ANNOUNCES 2018 GUIDANCE  EXTENDS LONG-TERM TARGETS AND PROVIDES 2017 UPDATE,topStory
MT,ArcelorMittal,20180117,ArcelorMittal-Votorantim tie-up will need more asset sales: report ,SAO PAULO Brazil's antitrust watchdog Cade will press steelmakers ArcelorMittal SA and Votorantim Siderurgia SA for more asset sales before approving their merger  newspaper Valor Economico reported on Wednesday  citing unidentified sources.,topStory
